timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1768040090260,28,2. POST Login-0,302,Found,Thread Group 1-27,text,true,,698,347,1,1,http://localhost:8080/web/index.php/auth/validate,28,0,1
1768040090288,34,2. POST Login-1,200,OK,Thread Group 1-27,text,true,,3833,187,1,1,http://localhost:8080/web/index.php/auth/login,33,0,0
1768040090322,60,3. View My Leave,200,OK,Thread Group 1-27,text,true,,4384,385,1,1,http://localhost:8080/web/index.php/auth/login,26,0,1
1768040090322,26,3. View My Leave-0,302,Found,Thread Group 1-27,text,true,,698,198,1,1,http://localhost:8080/web/index.php/leave/viewMyLeaveList,26,0,1
1768040090348,34,3. View My Leave-1,200,OK,Thread Group 1-27,text,true,,3686,187,1,1,http://localhost:8080/web/index.php/auth/login,34,0,1
1768040090423,33,1. GET Login Page,200,OK,Thread Group 1-28,text,true,,3766,140,1,1,http://localhost:8080/web/index.php/auth/login,33,0,0
1768040090457,63,2. POST Login,200,OK,Thread Group 1-28,text,true,,4513,534,1,1,http://localhost:8080/web/index.php/auth/login,27,0,1
1768040090457,28,2. POST Login-0,302,Found,Thread Group 1-28,text,true,,698,347,1,1,http://localhost:8080/web/index.php/auth/validate,27,0,1
1768040090485,35,2. POST Login-1,200,OK,Thread Group 1-28,text,true,,3815,187,1,1,http://localhost:8080/web/index.php/auth/login,34,0,1
1768040090520,62,3. View My Leave,200,OK,Thread Group 1-28,text,true,,4375,385,1,1,http://localhost:8080/web/index.php/auth/login,28,0,1
1768040090520,28,3. View My Leave-0,302,Found,Thread Group 1-28,text,true,,698,198,1,1,http://localhost:8080/web/index.php/leave/viewMyLeaveList,28,0,1
1768040090548,34,3. View My Leave-1,200,OK,Thread Group 1-28,text,true,,3677,187,1,1,http://localhost:8080/web/index.php/auth/login,34,0,0
1768040090622,32,1. GET Login Page,200,OK,Thread Group 1-29,text,true,,3790,140,1,1,http://localhost:8080/web/index.php/auth/login,32,0,0
1768040090655,64,2. POST Login,200,OK,Thread Group 1-29,text,true,,4529,532,1,1,http://localhost:8080/web/index.php/auth/login,29,0,1
1768040090655,29,2. POST Login-0,302,Found,Thread Group 1-29,text,true,,698,345,1,1,http://localhost:8080/web/index.php/auth/validate,29,0,1
1768040090685,34,2. POST Login-1,200,OK,Thread Group 1-29,text,true,,3831,187,1,1,http://localhost:8080/web/index.php/auth/login,34,0,0
1768040090719,62,3. View My Leave,200,OK,Thread Group 1-29,text,true,,4371,385,1,1,http://localhost:8080/web/index.php/auth/login,29,0,1
1768040090719,29,3. View My Leave-0,302,Found,Thread Group 1-29,text,true,,698,198,1,1,http://localhost:8080/web/index.php/leave/viewMyLeaveList,29,0,1
1768040090748,33,3. View My Leave-1,200,OK,Thread Group 1-29,text,true,,3673,187,1,1,http://localhost:8080/web/index.php/auth/login,33,0,1
1768040090824,35,1. GET Login Page,200,OK,Thread Group 1-30,text,true,,3784,140,1,1,http://localhost:8080/web/index.php/auth/login,35,0,2
1768040090860,63,2. POST Login,200,OK,Thread Group 1-30,text,true,,4530,533,1,1,http://localhost:8080/web/index.php/auth/login,27,0,1
1768040090860,27,2. POST Login-0,302,Found,Thread Group 1-30,text,true,,698,346,1,1,http://localhost:8080/web/index.php/auth/validate,27,0,1
1768040090888,35,2. POST Login-1,200,OK,Thread Group 1-30,text,true,,3832,187,1,1,http://localhost:8080/web/index.php/auth/login,34,0,0
1768040090923,62,3. View My Leave,200,OK,Thread Group 1-30,text,true,,4385,385,1,1,http://localhost:8080/web/index.php/auth/login,27,0,1
1768040090923,28,3. View My Leave-0,302,Found,Thread Group 1-30,text,true,,698,198,1,1,http://localhost:8080/web/index.php/leave/viewMyLeaveList,27,0,1
1768040090951,34,3. View My Leave-1,200,OK,Thread Group 1-30,text,true,,3687,187,1,1,http://localhost:8080/web/index.php/auth/login,34,0,1
1768040091023,35,1. GET Login Page,200,OK,Thread Group 1-31,text,true,,3776,140,1,1,http://localhost:8080/web/index.php/auth/login,35,0,0
1768040091060,60,2. POST Login,200,OK,Thread Group 1-31,text,true,,4517,533,1,1,http://localhost:8080/web/index.php/auth/login,28,0,1
1768040091060,28,2. POST Login-0,302,Found,Thread Group 1-31,text,true,,698,346,1,1,http://localhost:8080/web/index.php/auth/validate,28,0,1
1768040091088,32,2. POST Login-1,200,OK,Thread Group 1-31,text,true,,3819,187,1,1,http://localhost:8080/web/index.php/auth/login,32,0,1
1768040091121,61,3. View My Leave,200,OK,Thread Group 1-31,text,true,,4374,385,1,1,http://localhost:8080/web/index.php/auth/login,27,0,0
1768040091121,27,3. View My Leave-0,302,Found,Thread Group 1-31,text,true,,698,198,1,1,http://localhost:8080/web/index.php/leave/viewMyLeaveList,27,0,0
1768040091148,34,3. View My Leave-1,200,OK,Thread Group 1-31,text,true,,3676,187,1,1,http://localhost:8080/web/index.php/auth/login,34,0,1
1768040091223,34,1. GET Login Page,200,OK,Thread Group 1-32,text,true,,3775,140,1,1,http://localhost:8080/web/index.php/auth/login,34,0,1
1768040091258,62,2. POST Login,200,OK,Thread Group 1-32,text,true,,4517,529,1,1,http://localhost:8080/web/index.php/auth/login,28,0,0
1768040091258,28,2. POST Login-0,302,Found,Thread Group 1-32,text,true,,698,342,1,1,http://localhost:8080/web/index.php/auth/validate,28,0,0
1768040091286,34,2. POST Login-1,200,OK,Thread Group 1-32,text,true,,3819,187,1,1,http://localhost:8080/web/index.php/auth/login,34,0,1
1768040091320,63,3. View My Leave,200,OK,Thread Group 1-32,text,true,,4372,385,1,1,http://localhost:8080/web/index.php/auth/login,28,0,1
1768040091320,28,3. View My Leave-0,302,Found,Thread Group 1-32,text,true,,698,198,1,1,http://localhost:8080/web/index.php/leave/viewMyLeaveList,28,0,1
1768040091349,34,3. View My Leave-1,200,OK,Thread Group 1-32,text,true,,3674,187,1,1,http://localhost:8080/web/index.php/auth/login,34,0,0
1768040091423,33,1. GET Login Page,200,OK,Thread Group 1-33,text,true,,3761,140,1,1,http://localhost:8080/web/index.php/auth/login,33,0,0
1768040091458,63,2. POST Login,200,OK,Thread Group 1-33,text,true,,4520,532,1,1,http://localhost:8080/web/index.php/auth/login,29,0,1
1768040091458,29,2. POST Login-0,302,Found,Thread Group 1-33,text,true,,698,345,1,1,http://localhost:8080/web/index.php/auth/validate,29,0,1
1768040091487,34,2. POST Login-1,200,OK,Thread Group 1-33,text,true,,3822,187,1,1,http://localhost:8080/web/index.php/auth/login,34,0,0
1768040091522,64,3. View My Leave,200,OK,Thread Group 1-33,text,true,,4385,385,1,1,http://localhost:8080/web/index.php/auth/login,27,0,0
1768040091522,27,3. View My Leave-0,302,Found,Thread Group 1-33,text,true,,698,198,1,1,http://localhost:8080/web/index.php/leave/viewMyLeaveList,27,0,0
1768040091549,37,3. View My Leave-1,200,OK,Thread Group 1-33,text,true,,3687,187,1,1,http://localhost:8080/web/index.php/auth/login,37,0,1
1768040091623,35,1. GET Login Page,200,OK,Thread Group 1-34,text,true,,3768,140,1,1,http://localhost:8080/web/index.php/auth/login,35,0,0
1768040091659,64,2. POST Login,200,OK,Thread Group 1-34,text,true,,4520,535,1,1,http://localhost:8080/web/index.php/auth/login,29,0,1
1768040091659,30,2. POST Login-0,302,Found,Thread Group 1-34,text,true,,698,348,1,1,http://localhost:8080/web/index.php/auth/validate,29,0,1
1768040091689,34,2. POST Login-1,200,OK,Thread Group 1-34,text,true,,3822,187,1,1,http://localhost:8080/web/index.php/auth/login,33,0,1
1768040091723,61,3. View My Leave,200,OK,Thread Group 1-34,text,true,,4372,385,1,1,http://localhost:8080/web/index.php/auth/login,28,0,1
1768040091723,28,3. View My Leave-0,302,Found,Thread Group 1-34,text,true,,698,198,1,1,http://localhost:8080/web/index.php/leave/viewMyLeaveList,28,0,1
1768040091751,33,3. View My Leave-1,200,OK,Thread Group 1-34,text,true,,3674,187,1,1,http://localhost:8080/web/index.php/auth/login,33,0,1
1768040091821,35,1. GET Login Page,200,OK,Thread Group 1-35,text,true,,3779,140,1,1,http://localhost:8080/web/index.php/auth/login,35,0,1
1768040091857,64,2. POST Login,200,OK,Thread Group 1-35,text,true,,4532,533,1,1,http://localhost:8080/web/index.php/auth/login,30,0,1
1768040091857,30,2. POST Login-0,302,Found,Thread Group 1-35,text,true,,698,346,1,1,http://localhost:8080/web/index.php/auth/validate,30,0,1
1768040091887,34,2. POST Login-1,200,OK,Thread Group 1-35,text,true,,3834,187,1,1,http://localhost:8080/web/index.php/auth/login,34,0,1
1768040091922,62,3. View My Leave,200,OK,Thread Group 1-35,text,true,,4385,385,1,1,http://localhost:8080/web/index.php/auth/login,27,0,0
1768040091922,27,3. View My Leave-0,302,Found,Thread Group 1-35,text,true,,698,198,1,1,http://localhost:8080/web/index.php/leave/viewMyLeaveList,27,0,0
1768040091949,35,3. View My Leave-1,200,OK,Thread Group 1-35,text,true,,3687,187,1,1,http://localhost:8080/web/index.php/auth/login,34,0,1
1768040092022,35,1. GET Login Page,200,OK,Thread Group 1-36,text,true,,3769,140,1,1,http://localhost:8080/web/index.php/auth/login,35,0,1
1768040092058,65,2. POST Login,200,OK,Thread Group 1-36,text,true,,4516,535,1,1,http://localhost:8080/web/index.php/auth/login,28,0,1
1768040092058,29,2. POST Login-0,302,Found,Thread Group 1-36,text,true,,698,348,1,1,http://localhost:8080/web/index.php/auth/validate,28,0,1
1768040092087,36,2. POST Login-1,200,OK,Thread Group 1-36,text,true,,3818,187,1,1,http://localhost:8080/web/index.php/auth/login,36,0,0
1768040092124,62,3. View My Leave,200,OK,Thread Group 1-36,text,true,,4388,385,1,1,http://localhost:8080/web/index.php/auth/login,28,0,0
1768040092124,28,3. View My Leave-0,302,Found,Thread Group 1-36,text,true,,698,198,1,1,http://localhost:8080/web/index.php/leave/viewMyLeaveList,28,0,0
1768040092152,34,3. View My Leave-1,200,OK,Thread Group 1-36,text,true,,3690,187,1,1,http://localhost:8080/web/index.php/auth/login,34,0,1
1768040092223,34,1. GET Login Page,200,OK,Thread Group 1-37,text,true,,3776,140,1,1,http://localhost:8080/web/index.php/auth/login,34,0,1
1768040092258,60,2. POST Login,200,OK,Thread Group 1-37,text,true,,4516,532,1,1,http://localhost:8080/web/index.php/auth/login,27,0,1
1768040092258,27,2. POST Login-0,302,Found,Thread Group 1-37,text,true,,698,345,1,1,http://localhost:8080/web/index.php/auth/validate,27,0,1
1768040092285,33,2. POST Login-1,200,OK,Thread Group 1-37,text,true,,3818,187,1,1,http://localhost:8080/web/index.php/auth/login,33,0,1
1768040092319,62,3. View My Leave,200,OK,Thread Group 1-37,text,true,,4383,385,1,1,http://localhost:8080/web/index.php/auth/login,28,0,0
1768040092319,28,3. View My Leave-0,302,Found,Thread Group 1-37,text,true,,698,198,1,1,http://localhost:8080/web/index.php/leave/viewMyLeaveList,28,0,0
1768040092347,34,3. View My Leave-1,200,OK,Thread Group 1-37,text,true,,3685,187,1,1,http://localhost:8080/web/index.php/auth/login,34,0,1
1768040092422,34,1. GET Login Page,200,OK,Thread Group 1-38,text,true,,3785,140,1,1,http://localhost:8080/web/index.php/auth/login,34,0,1
1768040092457,64,2. POST Login,200,OK,Thread Group 1-38,text,true,,4532,529,1,1,http://localhost:8080/web/index.php/auth/login,29,0,1
1768040092457,29,2. POST Login-0,302,Found,Thread Group 1-38,text,true,,698,342,1,1,http://localhost:8080/web/index.php/auth/validate,29,0,1
1768040092487,34,2. POST Login-1,200,OK,Thread Group 1-38,text,true,,3834,187,1,1,http://localhost:8080/web/index.php/auth/login,34,0,0
1768040092522,64,3. View My Leave,200,OK,Thread Group 1-38,text,true,,4396,385,1,1,http://localhost:8080/web/index.php/auth/login,29,0,1
1768040092522,30,3. View My Leave-0,302,Found,Thread Group 1-38,text,true,,698,198,1,1,http://localhost:8080/web/index.php/leave/viewMyLeaveList,29,0,1
1768040092552,34,3. View My Leave-1,200,OK,Thread Group 1-38,text,true,,3698,187,1,1,http://localhost:8080/web/index.php/auth/login,34,0,1
1768040092624,38,1. GET Login Page,200,OK,Thread Group 1-39,text,true,,3760,140,1,1,http://localhost:8080/web/index.php/auth/login,38,0,0
1768040092663,67,2. POST Login,200,OK,Thread Group 1-39,text,true,,4505,535,1,1,http://localhost:8080/web/index.php/auth/login,31,0,0
1768040092663,31,2. POST Login-0,302,Found,Thread Group 1-39,text,true,,698,348,1,1,http://localhost:8080/web/index.php/auth/validate,31,0,0
1768040092694,36,2. POST Login-1,200,OK,Thread Group 1-39,text,true,,3807,187,1,1,http://localhost:8080/web/index.php/auth/login,36,0,1
1768040092731,61,3. View My Leave,200,OK,Thread Group 1-39,text,true,,4373,385,1,1,http://localhost:8080/web/index.php/auth/login,26,0,0
1768040092731,26,3. View My Leave-0,302,Found,Thread Group 1-39,text,true,,698,198,1,1,http://localhost:8080/web/index.php/leave/viewMyLeaveList,26,0,0
1768040092758,34,3. View My Leave-1,200,OK,Thread Group 1-39,text,true,,3675,187,1,1,http://localhost:8080/web/index.php/auth/login,34,0,0
1768040092823,34,1. GET Login Page,200,OK,Thread Group 1-40,text,true,,3784,140,1,1,http://localhost:8080/web/index.php/auth/login,33,0,1
1768040092858,62,2. POST Login,200,OK,Thread Group 1-40,text,true,,4520,532,1,1,http://localhost:8080/web/index.php/auth/login,28,0,0
1768040092858,28,2. POST Login-0,302,Found,Thread Group 1-40,text,true,,698,345,1,1,http://localhost:8080/web/index.php/auth/validate,28,0,0
1768040092886,34,2. POST Login-1,200,OK,Thread Group 1-40,text,true,,3822,187,1,1,http://localhost:8080/web/index.php/auth/login,34,0,0
1768040092921,66,3. View My Leave,200,OK,Thread Group 1-40,text,true,,4388,385,1,1,http://localhost:8080/web/index.php/auth/login,28,0,0
1768040092921,28,3. View My Leave-0,302,Found,Thread Group 1-40,text,true,,698,198,1,1,http://localhost:8080/web/index.php/leave/viewMyLeaveList,28,0,0
1768040092949,38,3. View My Leave-1,200,OK,Thread Group 1-40,text,true,,3690,187,1,1,http://localhost:8080/web/index.php/auth/login,38,0,1
1768040093024,63,1. GET Login Page,200,OK,Thread Group 1-41,text,true,,3781,140,1,1,http://localhost:8080/web/index.php/auth/login,63,0,2
1768040093088,66,2. POST Login,200,OK,Thread Group 1-41,text,true,,4508,532,1,1,http://localhost:8080/web/index.php/auth/login,31,0,0
1768040093088,31,2. POST Login-0,302,Found,Thread Group 1-41,text,true,,698,345,1,1,http://localhost:8080/web/index.php/auth/validate,31,0,0
1768040093119,35,2. POST Login-1,200,OK,Thread Group 1-41,text,true,,3810,187,1,1,http://localhost:8080/web/index.php/auth/login,34,0,1
1768040093154,66,3. View My Leave,200,OK,Thread Group 1-41,text,true,,4401,385,1,1,http://localhost:8080/web/index.php/auth/login,29,0,1
1768040093154,29,3. View My Leave-0,302,Found,Thread Group 1-41,text,true,,698,198,1,1,http://localhost:8080/web/index.php/leave/viewMyLeaveList,29,0,1
1768040093183,37,3. View My Leave-1,200,OK,Thread Group 1-41,text,true,,3703,187,1,1,http://localhost:8080/web/index.php/auth/login,37,0,1
1768040093222,37,1. GET Login Page,200,OK,Thread Group 1-42,text,true,,3778,140,1,1,http://localhost:8080/web/index.php/auth/login,37,0,0
1768040093260,65,2. POST Login,200,OK,Thread Group 1-42,text,true,,4530,533,1,1,http://localhost:8080/web/index.php/auth/login,30,0,1
1768040093260,30,2. POST Login-0,302,Found,Thread Group 1-42,text,true,,698,346,1,1,http://localhost:8080/web/index.php/auth/validate,30,0,1
1768040093290,35,2. POST Login-1,200,OK,Thread Group 1-42,text,true,,3832,187,1,1,http://localhost:8080/web/index.php/auth/login,35,0,0
1768040093326,62,3. View My Leave,200,OK,Thread Group 1-42,text,true,,4394,385,1,1,http://localhost:8080/web/index.php/auth/login,27,0,0
1768040093326,27,3. View My Leave-0,302,Found,Thread Group 1-42,text,true,,698,198,1,1,http://localhost:8080/web/index.php/leave/viewMyLeaveList,27,0,0
1768040093354,34,3. View My Leave-1,200,OK,Thread Group 1-42,text,true,,3696,187,1,1,http://localhost:8080/web/index.php/auth/login,34,0,0
1768040093422,39,1. GET Login Page,200,OK,Thread Group 1-43,text,true,,3764,140,1,1,http://localhost:8080/web/index.php/auth/login,38,0,1
1768040093462,70,2. POST Login,200,OK,Thread Group 1-43,text,true,,4526,532,1,1,http://localhost:8080/web/index.php/auth/login,32,0,1
1768040093462,32,2. POST Login-0,302,Found,Thread Group 1-43,text,true,,698,345,1,1,http://localhost:8080/web/index.php/auth/validate,32,0,1
1768040093494,38,2. POST Login-1,200,OK,Thread Group 1-43,text,true,,3828,187,1,1,http://localhost:8080/web/index.php/auth/login,37,0,1
1768040093532,65,3. View My Leave,200,OK,Thread Group 1-43,text,true,,4399,385,1,1,http://localhost:8080/web/index.php/auth/login,30,0,1
1768040093532,30,3. View My Leave-0,302,Found,Thread Group 1-43,text,true,,698,198,1,1,http://localhost:8080/web/index.php/leave/viewMyLeaveList,30,0,1
1768040093562,35,3. View My Leave-1,200,OK,Thread Group 1-43,text,true,,3701,187,1,1,http://localhost:8080/web/index.php/auth/login,35,0,1
1768040093622,36,1. GET Login Page,200,OK,Thread Group 1-44,text,true,,3765,140,1,1,http://localhost:8080/web/index.php/auth/login,35,0,1
1768040093659,65,2. POST Login,200,OK,Thread Group 1-44,text,true,,4511,536,1,1,http://localhost:8080/web/index.php/auth/login,29,0,0
1768040093659,29,2. POST Login-0,302,Found,Thread Group 1-44,text,true,,698,349,1,1,http://localhost:8080/web/index.php/auth/validate,29,0,0
1768040093688,36,2. POST Login-1,200,OK,Thread Group 1-44,text,true,,3813,187,1,1,http://localhost:8080/web/index.php/auth/login,35,0,1
1768040093724,67,3. View My Leave,200,OK,Thread Group 1-44,text,true,,4382,385,1,1,http://localhost:8080/web/index.php/auth/login,31,0,1
1768040093724,31,3. View My Leave-0,302,Found,Thread Group 1-44,text,true,,698,198,1,1,http://localhost:8080/web/index.php/leave/viewMyLeaveList,31,0,1
1768040093755,36,3. View My Leave-1,200,OK,Thread Group 1-44,text,true,,3684,187,1,1,http://localhost:8080/web/index.php/auth/login,35,0,1
1768040093824,61,1. GET Login Page,200,OK,Thread Group 1-45,text,true,,3761,140,1,1,http://localhost:8080/web/index.php/auth/login,61,0,2
1768040093886,63,2. POST Login,200,OK,Thread Group 1-45,text,true,,4532,532,1,1,http://localhost:8080/web/index.php/auth/login,28,0,1
1768040093886,28,2. POST Login-0,302,Found,Thread Group 1-45,text,true,,698,345,1,1,http://localhost:8080/web/index.php/auth/validate,28,0,1
1768040093914,35,2. POST Login-1,200,OK,Thread Group 1-45,text,true,,3834,187,1,1,http://localhost:8080/web/index.php/auth/login,35,0,1
1768040093949,65,3. View My Leave,200,OK,Thread Group 1-45,text,true,,4389,385,1,1,http://localhost:8080/web/index.php/auth/login,29,0,1
1768040093949,29,3. View My Leave-0,302,Found,Thread Group 1-45,text,true,,698,198,1,1,http://localhost:8080/web/index.php/leave/viewMyLeaveList,29,0,1
1768040093979,35,3. View My Leave-1,200,OK,Thread Group 1-45,text,true,,3691,187,1,1,http://localhost:8080/web/index.php/auth/login,35,0,0
1768040094024,35,1. GET Login Page,200,OK,Thread Group 1-46,text,true,,3762,140,1,1,http://localhost:8080/web/index.php/auth/login,34,0,0
1768040094060,62,2. POST Login,200,OK,Thread Group 1-46,text,true,,4516,532,1,1,http://localhost:8080/web/index.php/auth/login,29,0,0
1768040094060,30,2. POST Login-0,302,Found,Thread Group 1-46,text,true,,698,345,1,1,http://localhost:8080/web/index.php/auth/validate,29,0,0
1768040094090,32,2. POST Login-1,200,OK,Thread Group 1-46,text,true,,3818,187,1,1,http://localhost:8080/web/index.php/auth/login,32,0,0
1768040094123,60,3. View My Leave,200,OK,Thread Group 1-46,text,true,,4401,385,1,1,http://localhost:8080/web/index.php/auth/login,27,0,0
1768040094123,27,3. View My Leave-0,302,Found,Thread Group 1-46,text,true,,698,198,1,1,http://localhost:8080/web/index.php/leave/viewMyLeaveList,27,0,0
1768040094150,33,3. View My Leave-1,200,OK,Thread Group 1-46,text,true,,3703,187,1,1,http://localhost:8080/web/index.php/auth/login,33,0,1
1768040094224,35,1. GET Login Page,200,OK,Thread Group 1-47,text,true,,3784,140,1,1,http://localhost:8080/web/index.php/auth/login,35,0,0
1768040094260,61,2. POST Login,200,OK,Thread Group 1-47,text,true,,4531,534,1,1,http://localhost:8080/web/index.php/auth/login,27,0,1
1768040094260,27,2. POST Login-0,302,Found,Thread Group 1-47,text,true,,698,347,1,1,http://localhost:8080/web/index.php/auth/validate,27,0,1
1768040094288,33,2. POST Login-1,200,OK,Thread Group 1-47,text,true,,3833,187,1,1,http://localhost:8080/web/index.php/auth/login,33,0,0
1768040094322,60,3. View My Leave,200,OK,Thread Group 1-47,text,true,,4378,385,1,1,http://localhost:8080/web/index.php/auth/login,26,0,0
1768040094322,26,3. View My Leave-0,302,Found,Thread Group 1-47,text,true,,698,198,1,1,http://localhost:8080/web/index.php/leave/viewMyLeaveList,26,0,0
1768040094349,33,3. View My Leave-1,200,OK,Thread Group 1-47,text,true,,3680,187,1,1,http://localhost:8080/web/index.php/auth/login,33,0,0
1768040094422,32,1. GET Login Page,200,OK,Thread Group 1-48,text,true,,3776,140,1,1,http://localhost:8080/web/index.php/auth/login,32,0,0
1768040094456,62,2. POST Login,200,OK,Thread Group 1-48,text,true,,4505,534,1,1,http://localhost:8080/web/index.php/auth/login,28,0,0
1768040094456,28,2. POST Login-0,302,Found,Thread Group 1-48,text,true,,698,347,1,1,http://localhost:8080/web/index.php/auth/validate,28,0,0
1768040094484,34,2. POST Login-1,200,OK,Thread Group 1-48,text,true,,3807,187,1,1,http://localhost:8080/web/index.php/auth/login,34,0,1
1768040094518,60,3. View My Leave,200,OK,Thread Group 1-48,text,true,,4400,385,1,1,http://localhost:8080/web/index.php/auth/login,26,0,1
1768040094518,26,3. View My Leave-0,302,Found,Thread Group 1-48,text,true,,698,198,1,1,http://localhost:8080/web/index.php/leave/viewMyLeaveList,26,0,1
1768040094544,34,3. View My Leave-1,200,OK,Thread Group 1-48,text,true,,3702,187,1,1,http://localhost:8080/web/index.php/auth/login,34,0,1
1768040094625,35,1. GET Login Page,200,OK,Thread Group 1-49,text,true,,3788,140,1,1,http://localhost:8080/web/index.php/auth/login,35,0,2
1768040094661,65,2. POST Login,200,OK,Thread Group 1-49,text,true,,4521,530,1,1,http://localhost:8080/web/index.php/auth/login,29,0,1
1768040094661,29,2. POST Login-0,302,Found,Thread Group 1-49,text,true,,698,343,1,1,http://localhost:8080/web/index.php/auth/validate,29,0,1
1768040094690,36,2. POST Login-1,200,OK,Thread Group 1-49,text,true,,3823,187,1,1,http://localhost:8080/web/index.php/auth/login,35,0,1
1768040094726,63,3. View My Leave,200,OK,Thread Group 1-49,text,true,,4386,385,1,1,http://localhost:8080/web/index.php/auth/login,28,0,1
1768040094726,29,3. View My Leave-0,302,Found,Thread Group 1-49,text,true,,698,198,1,1,http://localhost:8080/web/index.php/leave/viewMyLeaveList,28,0,1
1768040094755,34,3. View My Leave-1,200,OK,Thread Group 1-49,text,true,,3688,187,1,1,http://localhost:8080/web/index.php/auth/login,34,0,0
1768040094824,70,1. GET Login Page,200,OK,Thread Group 1-50,text,true,,3769,140,1,1,http://localhost:8080/web/index.php/auth/login,70,0,2
1768040094895,61,2. POST Login,200,OK,Thread Group 1-50,text,true,,4534,529,1,1,http://localhost:8080/web/index.php/auth/login,27,0,0
1768040094895,27,2. POST Login-0,302,Found,Thread Group 1-50,text,true,,698,342,1,1,http://localhost:8080/web/index.php/auth/validate,27,0,0
1768040094923,33,2. POST Login-1,200,OK,Thread Group 1-50,text,true,,3836,187,1,1,http://localhost:8080/web/index.php/auth/login,33,0,0
1768040094956,62,3. View My Leave,200,OK,Thread Group 1-50,text,true,,4372,385,1,1,http://localhost:8080/web/index.php/auth/login,28,0,1
1768040094956,28,3. View My Leave-0,302,Found,Thread Group 1-50,text,true,,698,198,1,1,http://localhost:8080/web/index.php/leave/viewMyLeaveList,28,0,1
1768040094984,34,3. View My Leave-1,200,OK,Thread Group 1-50,text,true,,3674,187,1,1,http://localhost:8080/web/index.php/auth/login,34,0,1
