timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1768076291581,547,2. POST Login-1,200,OK,Thread Group 1-36,text,true,,3825,187,100,100,http://localhost:8080/web/index.php/auth/login,546,0,1
1768076291037,1093,2. POST Login,200,OK,Thread Group 1-44,text,true,,4516,536,100,100,http://localhost:8080/web/index.php/auth/login,548,0,0
1768076291037,548,2. POST Login-0,302,Found,Thread Group 1-44,text,true,,698,349,100,100,http://localhost:8080/web/index.php/auth/validate,548,0,0
1768076291585,545,2. POST Login-1,200,OK,Thread Group 1-44,text,true,,3818,187,100,100,http://localhost:8080/web/index.php/auth/login,544,0,1
1768076291041,1106,2. POST Login,200,OK,Thread Group 1-39,text,true,,4505,535,100,100,http://localhost:8080/web/index.php/auth/login,565,0,0
1768076291041,566,2. POST Login-0,302,Found,Thread Group 1-39,text,true,,698,348,100,100,http://localhost:8080/web/index.php/auth/validate,565,0,0
1768076291607,540,2. POST Login-1,200,OK,Thread Group 1-39,text,true,,3807,187,100,100,http://localhost:8080/web/index.php/auth/login,540,0,0
1768076291040,1110,2. POST Login,200,OK,Thread Group 1-33,text,true,,4511,535,100,100,http://localhost:8080/web/index.php/auth/login,559,0,0
1768076291040,559,2. POST Login-0,302,Found,Thread Group 1-33,text,true,,698,348,100,100,http://localhost:8080/web/index.php/auth/validate,559,0,0
1768076291599,551,2. POST Login-1,200,OK,Thread Group 1-33,text,true,,3813,187,100,100,http://localhost:8080/web/index.php/auth/login,550,0,1
1768076291046,1106,2. POST Login,200,OK,Thread Group 1-42,text,true,,4527,532,100,100,http://localhost:8080/web/index.php/auth/login,566,0,1
1768076291046,566,2. POST Login-0,302,Found,Thread Group 1-42,text,true,,698,345,100,100,http://localhost:8080/web/index.php/auth/validate,566,0,1
1768076291612,540,2. POST Login-1,200,OK,Thread Group 1-42,text,true,,3829,187,100,100,http://localhost:8080/web/index.php/auth/login,540,0,0
1768076291054,1100,2. POST Login,200,OK,Thread Group 1-43,text,true,,4534,533,100,100,http://localhost:8080/web/index.php/auth/login,562,0,1
1768076291054,563,2. POST Login-0,302,Found,Thread Group 1-43,text,true,,698,346,100,100,http://localhost:8080/web/index.php/auth/validate,562,0,1
1768076291617,537,2. POST Login-1,200,OK,Thread Group 1-43,text,true,,3836,187,100,100,http://localhost:8080/web/index.php/auth/login,536,0,0
1768076291074,1088,2. POST Login,200,OK,Thread Group 1-45,text,true,,4509,532,100,100,http://localhost:8080/web/index.php/auth/login,548,0,0
1768076291074,548,2. POST Login-0,302,Found,Thread Group 1-45,text,true,,698,345,100,100,http://localhost:8080/web/index.php/auth/validate,548,0,0
1768076291623,539,2. POST Login-1,200,OK,Thread Group 1-45,text,true,,3811,187,100,100,http://localhost:8080/web/index.php/auth/login,539,0,0
1768076291084,1086,2. POST Login,200,OK,Thread Group 1-48,text,true,,4512,530,100,100,http://localhost:8080/web/index.php/auth/login,538,0,1
1768076291084,539,2. POST Login-0,302,Found,Thread Group 1-48,text,true,,698,343,100,100,http://localhost:8080/web/index.php/auth/validate,538,0,1
1768076291623,547,2. POST Login-1,200,OK,Thread Group 1-48,text,true,,3814,187,100,100,http://localhost:8080/web/index.php/auth/login,546,0,0
1768076291079,1099,2. POST Login,200,OK,Thread Group 1-40,text,true,,4515,532,100,100,http://localhost:8080/web/index.php/auth/login,543,0,1
1768076291079,543,2. POST Login-0,302,Found,Thread Group 1-40,text,true,,698,345,100,100,http://localhost:8080/web/index.php/auth/validate,543,0,1
1768076291623,555,2. POST Login-1,200,OK,Thread Group 1-40,text,true,,3817,187,100,100,http://localhost:8080/web/index.php/auth/login,554,0,0
1768076291086,1095,2. POST Login,200,OK,Thread Group 1-47,text,true,,4509,532,100,100,http://localhost:8080/web/index.php/auth/login,541,0,1
1768076291086,541,2. POST Login-0,302,Found,Thread Group 1-47,text,true,,698,345,100,100,http://localhost:8080/web/index.php/auth/validate,541,0,1
1768076291627,554,2. POST Login-1,200,OK,Thread Group 1-47,text,true,,3811,187,100,100,http://localhost:8080/web/index.php/auth/login,553,0,1
1768076291107,1076,2. POST Login,200,OK,Thread Group 1-16,text,true,,4531,535,100,100,http://localhost:8080/web/index.php/auth/login,543,0,1
1768076291107,543,2. POST Login-0,302,Found,Thread Group 1-16,text,true,,698,348,100,100,http://localhost:8080/web/index.php/auth/validate,543,0,1
1768076291650,533,2. POST Login-1,200,OK,Thread Group 1-16,text,true,,3833,187,100,100,http://localhost:8080/web/index.php/auth/login,533,0,1
1768076291088,1097,2. POST Login,200,OK,Thread Group 1-49,text,true,,4531,534,100,100,http://localhost:8080/web/index.php/auth/login,547,0,0
1768076291088,547,2. POST Login-0,302,Found,Thread Group 1-49,text,true,,698,347,100,100,http://localhost:8080/web/index.php/auth/validate,547,0,0
