timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1768076150964,64,3. View My Leave,200,OK,Thread Group 1-136,text,true,,4392,385,2,2,http://localhost:8080/web/index.php/auth/login,27,0,0
1768076150964,27,3. View My Leave-0,302,Found,Thread Group 1-136,text,true,,698,198,2,2,http://localhost:8080/web/index.php/leave/viewMyLeaveList,27,0,0
1768076150991,37,3. View My Leave-1,200,OK,Thread Group 1-136,text,true,,3694,187,2,2,http://localhost:8080/web/index.php/auth/login,36,0,0
1768076151003,63,2. POST Login,200,OK,Thread Group 1-137,text,true,,4513,532,1,1,http://localhost:8080/web/index.php/auth/login,28,0,1
1768076151003,28,2. POST Login-0,302,Found,Thread Group 1-137,text,true,,698,345,1,1,http://localhost:8080/web/index.php/auth/validate,28,0,1
1768076151032,34,2. POST Login-1,200,OK,Thread Group 1-137,text,true,,3815,187,1,1,http://localhost:8080/web/index.php/auth/login,33,0,0
1768076151067,36,1. GET Login Page,200,OK,Thread Group 1-138,text,true,,3772,140,2,2,http://localhost:8080/web/index.php/auth/login,35,0,0
1768076151066,64,3. View My Leave,200,OK,Thread Group 1-137,text,true,,4387,385,2,2,http://localhost:8080/web/index.php/auth/login,29,0,1
1768076151066,29,3. View My Leave-0,302,Found,Thread Group 1-137,text,true,,698,198,2,2,http://localhost:8080/web/index.php/leave/viewMyLeaveList,29,0,1
1768076151095,35,3. View My Leave-1,200,OK,Thread Group 1-137,text,true,,3689,187,2,2,http://localhost:8080/web/index.php/auth/login,35,0,1
1768076151103,64,2. POST Login,200,OK,Thread Group 1-138,text,true,,4518,529,2,2,http://localhost:8080/web/index.php/auth/login,27,0,1
1768076151103,28,2. POST Login-0,302,Found,Thread Group 1-138,text,true,,698,342,2,2,http://localhost:8080/web/index.php/auth/validate,27,0,1
1768076151131,36,2. POST Login-1,200,OK,Thread Group 1-138,text,true,,3820,187,2,2,http://localhost:8080/web/index.php/auth/login,36,0,0
1768076151161,35,1. GET Login Page,200,OK,Thread Group 1-139,text,true,,3781,140,2,2,http://localhost:8080/web/index.php/auth/login,34,0,1
1768076151167,63,3. View My Leave,200,OK,Thread Group 1-138,text,true,,4389,385,2,2,http://localhost:8080/web/index.php/auth/login,27,0,1
1768076151167,27,3. View My Leave-0,302,Found,Thread Group 1-138,text,true,,698,198,2,2,http://localhost:8080/web/index.php/leave/viewMyLeaveList,27,0,1
1768076151194,36,3. View My Leave-1,200,OK,Thread Group 1-138,text,true,,3691,187,2,2,http://localhost:8080/web/index.php/auth/login,36,0,1
1768076151197,62,2. POST Login,200,OK,Thread Group 1-139,text,true,,4529,535,1,1,http://localhost:8080/web/index.php/auth/login,28,0,0
1768076151197,28,2. POST Login-0,302,Found,Thread Group 1-139,text,true,,698,348,1,1,http://localhost:8080/web/index.php/auth/validate,28,0,0
1768076151225,34,2. POST Login-1,200,OK,Thread Group 1-139,text,true,,3831,187,1,1,http://localhost:8080/web/index.php/auth/login,33,0,0
1768076151261,34,1. GET Login Page,200,OK,Thread Group 1-140,text,true,,3789,140,2,2,http://localhost:8080/web/index.php/auth/login,34,0,0
